Customer_ID,Customer_Name,Customer_Location,Customer_Segment,Customer_Age,Customer_Gender,Customer_Acquisition_Date,Customer_Feedback
1586,Customer_1586,Bangalore,Regular,65,Female,2024-05-04,2.07
1587,Customer_1587,Chennai,Regular,46,Male,2024-05-05,2.08
1588,Customer_1588,Mumbai,Regular,59,Other,2024-05-06,3.08
1589,Customer_1589,Delhi,Premium,69,Male,2024-05-07,2.57
1590,Customer_1590,Chennai,Regular,45,Male,2024-05-08,3.61
1591,Customer_1591,Delhi,First-time buyer,61,Other,2024-05-09,2.96
1592,Customer_1592,Mumbai,Regular,25,Male,2024-05-10,2.63
1593,Customer_1593,Delhi,Premium,33,Male,2024-05-11,4.59
1594,Customer_1594,Hyderabad,First-time buyer,50,Male,2024-05-12,3.3
1595,Customer_1595,Chennai,First-time buyer,51,Other,2024-05-13,4.45
1596,Customer_1596,Mumbai,First-time buyer,32,Male,2024-05-14,3.41
1597,Customer_1597,Mumbai,First-time buyer,38,Male,2024-05-15,3.94
1598,Customer_1598,Bangalore,First-time buyer,28,Female,2024-05-16,4.49
1599,Customer_1599,Hyderabad,Premium,51,Female,2024-05-17,1.32
1600,Customer_1600,Hyderabad,Regular,59,Female,2024-05-18,1.88
1601,Customer_1601,Mumbai,First-time buyer,43,Other,2024-05-19,1.62
1602,Customer_1602,Chennai,Regular,50,Female,2024-05-20,2.98
1603,Customer_1603,Chennai,Regular,45,Female,2024-05-21,3.45
1604,Customer_1604,Hyderabad,First-time buyer,55,Other,2024-05-22,3.07
1605,Customer_1605,Chennai,First-time buyer,69,Male,2024-05-23,3.57
1606,Customer_1606,Hyderabad,First-time buyer,35,Female,2024-05-24,2.15
1607,Customer_1607,Delhi,First-time buyer,63,Female,2024-05-25,4.73
1608,Customer_1608,Mumbai,Premium,61,Male,2024-05-26,1.01
1609,Customer_1609,Bangalore,First-time buyer,56,Other,2024-05-27,3.12
1610,Customer_1610,Hyderabad,Regular,31,Female,2024-05-28,1.93
1611,Customer_1611,Bangalore,First-time buyer,53,Other,2024-05-29,1.75
1612,Customer_1612,Bangalore,Premium,55,Other,2024-05-30,4.61
1613,Customer_1613,Bangalore,Regular,45,Male,2024-05-31,1.71
1614,Customer_1614,Bangalore,Premium,25,Female,2024-06-01,4.5
1615,Customer_1615,Delhi,Premium,49,Male,2024-06-02,1.53
1616,Customer_1616,Bangalore,Premium,60,Male,2024-06-03,4.72
1617,Customer_1617,Delhi,Premium,25,Other,2024-06-04,3.53
1618,Customer_1618,Mumbai,Regular,41,Male,2024-06-05,3.06
1619,Customer_1619,Hyderabad,Regular,42,Male,2024-06-06,1.7
1620,Customer_1620,Mumbai,Regular,19,Other,2024-06-07,2.96
1621,Customer_1621,Mumbai,Premium,24,Other,2024-06-08,3.38
1622,Customer_1622,Chennai,Premium,36,Male,2024-06-09,3.8
1623,Customer_1623,Chennai,Regular,53,Male,2024-06-10,1.92
1624,Customer_1624,Delhi,Premium,28,Male,2024-06-11,3.07
1625,Customer_1625,Chennai,Regular,46,Other,2024-06-12,4.41
1626,Customer_1626,Delhi,Regular,37,Male,2024-06-13,3.67
1627,Customer_1627,Mumbai,First-time buyer,60,Female,2024-06-14,3.35
1628,Customer_1628,Mumbai,Regular,21,Male,2024-06-15,4.66
1629,Customer_1629,Delhi,First-time buyer,56,Female,2024-06-16,3.79
1630,Customer_1630,Hyderabad,Regular,29,Female,2024-06-17,4.11
1631,Customer_1631,Mumbai,Premium,31,Male,2024-06-18,4.67
1632,Customer_1632,Bangalore,Premium,27,Other,2024-06-19,3.24
1633,Customer_1633,Hyderabad,Premium,40,Male,2024-06-20,1.67
1634,Customer_1634,Delhi,First-time buyer,22,Female,2024-06-21,1.32
1635,Customer_1635,Bangalore,Regular,39,Male,2024-06-22,4.68
1636,Customer_1636,Chennai,Premium,26,Female,2024-06-23,3.62
1637,Customer_1637,Bangalore,First-time buyer,41,Other,2024-06-24,4.9
1638,Customer_1638,Hyderabad,First-time buyer,36,Female,2024-06-25,2.79
1639,Customer_1639,Bangalore,Regular,59,Male,2024-06-26,3.48
1640,Customer_1640,Hyderabad,Regular,27,Male,2024-06-27,4.02
1641,Customer_1641,Chennai,Regular,19,Other,2024-06-28,1.27
1642,Customer_1642,Hyderabad,Regular,61,Male,2024-06-29,2.32
1643,Customer_1643,Mumbai,Regular,18,Male,2024-06-30,3.26
1644,Customer_1644,Chennai,Regular,46,Male,2024-07-01,4.28
1645,Customer_1645,Mumbai,Regular,45,Other,2024-07-02,3.04
1646,Customer_1646,Chennai,Regular,41,Male,2024-07-03,2.1
1647,Customer_1647,Mumbai,First-time buyer,31,Female,2024-07-04,2.44
1648,Customer_1648,Bangalore,Regular,28,Male,2024-07-05,2.82
1649,Customer_1649,Mumbai,Regular,55,Male,2024-07-06,4.94
1650,Customer_1650,Mumbai,Regular,18,Other,2024-07-07,2.81
1651,Customer_1651,Bangalore,Regular,62,Female,2024-07-08,1.74
1652,Customer_1652,Delhi,Premium,53,Female,2024-07-09,3.45
1653,Customer_1653,Chennai,Regular,33,Other,2024-07-10,3.07
1654,Customer_1654,Delhi,Premium,23,Female,2024-07-11,1.68
1655,Customer_1655,Chennai,Regular,38,Other,2024-07-12,1.31
1656,Customer_1656,Mumbai,Premium,18,Other,2024-07-13,2.22
1657,Customer_1657,Mumbai,Premium,39,Other,2024-07-14,1.39
1658,Customer_1658,Hyderabad,First-time buyer,56,Female,2024-07-15,1.51
1659,Customer_1659,Bangalore,Premium,41,Other,2024-07-16,4.08
1660,Customer_1660,Hyderabad,First-time buyer,68,Male,2024-07-17,4.5
1661,Customer_1661,Bangalore,First-time buyer,28,Female,2024-07-18,3.73
1662,Customer_1662,Chennai,Regular,20,Female,2024-07-19,1.69
1663,Customer_1663,Bangalore,First-time buyer,62,Female,2024-07-20,3.47
1664,Customer_1664,Bangalore,Premium,42,Female,2024-07-21,1.93
1665,Customer_1665,Bangalore,First-time buyer,39,Male,2024-07-22,4.28
1666,Customer_1666,Chennai,First-time buyer,25,Male,2024-07-23,3.54
1667,Customer_1667,Hyderabad,First-time buyer,60,Other,2024-07-24,4.9
1668,Customer_1668,Bangalore,Premium,50,Female,2024-07-25,3.58
1669,Customer_1669,Bangalore,Premium,46,Other,2024-07-26,1.93
1670,Customer_1670,Chennai,Premium,30,Other,2024-07-27,4.81
1671,Customer_1671,Mumbai,First-time buyer,41,Female,2024-07-28,3.59
1672,Customer_1672,Hyderabad,Regular,22,Female,2024-07-29,3.05
1673,Customer_1673,Chennai,Premium,55,Other,2024-07-30,4.71
1674,Customer_1674,Mumbai,Premium,18,Male,2024-07-31,2.26
1675,Customer_1675,Bangalore,First-time buyer,28,Male,2024-08-01,2.97
1676,Customer_1676,Delhi,Regular,60,Female,2024-08-02,1.57
1677,Customer_1677,Hyderabad,Premium,53,Male,2024-08-03,1.05
1678,Customer_1678,Chennai,Regular,56,Other,2024-08-04,4.04
1679,Customer_1679,Chennai,Regular,53,Female,2024-08-05,1.93
1680,Customer_1680,Hyderabad,Premium,55,Other,2024-08-06,2.73
1681,Customer_1681,Delhi,Regular,66,Female,2024-08-07,3.54
1682,Customer_1682,Delhi,Premium,37,Male,2024-08-08,4.19
1683,Customer_1683,Hyderabad,First-time buyer,21,Other,2024-08-09,4.28
1684,Customer_1684,Mumbai,Regular,24,Female,2024-08-10,4.55
1685,Customer_1685,Chennai,First-time buyer,31,Male,2024-08-11,5.0
1686,Customer_1686,Hyderabad,Premium,21,Female,2024-08-12,4.59
1687,Customer_1687,Chennai,Premium,35,Female,2024-08-13,2.83
1688,Customer_1688,Mumbai,Premium,28,Male,2024-08-14,3.78
1689,Customer_1689,Bangalore,Regular,69,Other,2024-08-15,2.69
1690,Customer_1690,Bangalore,Premium,44,Other,2024-08-16,1.83
1691,Customer_1691,Delhi,First-time buyer,45,Other,2024-08-17,2.94
1692,Customer_1692,Hyderabad,First-time buyer,25,Female,2024-08-18,2.84
1693,Customer_1693,Mumbai,First-time buyer,69,Female,2024-08-19,1.46
1694,Customer_1694,Chennai,Premium,67,Female,2024-08-20,4.74
1695,Customer_1695,Chennai,Premium,42,Other,2024-08-21,3.64
1696,Customer_1696,Mumbai,Premium,34,Female,2024-08-22,1.45
1697,Customer_1697,Chennai,First-time buyer,57,Other,2024-08-23,3.09
1698,Customer_1698,Delhi,Regular,62,Female,2024-08-24,2.26
1699,Customer_1699,Hyderabad,Regular,69,Male,2024-08-25,2.84
1700,Customer_1700,Hyderabad,Premium,60,Female,2024-08-26,1.09
1701,Customer_1701,Hyderabad,Premium,24,Female,2024-08-27,3.67
1702,Customer_1702,Delhi,Regular,56,Male,2024-08-28,4.86
1703,Customer_1703,Mumbai,First-time buyer,27,Female,2024-08-29,4.35
1704,Customer_1704,Chennai,Premium,30,Female,2024-08-30,3.56
1705,Customer_1705,Hyderabad,Regular,48,Female,2024-08-31,1.88
1706,Customer_1706,Hyderabad,First-time buyer,51,Female,2024-09-01,2.76
1707,Customer_1707,Bangalore,Premium,34,Other,2024-09-02,4.49
1708,Customer_1708,Mumbai,Premium,58,Male,2024-09-03,2.45
1709,Customer_1709,Chennai,Premium,49,Male,2024-09-04,1.26
1710,Customer_1710,Mumbai,Premium,59,Female,2024-09-05,4.13
1711,Customer_1711,Delhi,First-time buyer,18,Male,2024-09-06,1.76
1712,Customer_1712,Mumbai,Premium,18,Male,2024-09-07,3.75
1713,Customer_1713,Delhi,First-time buyer,46,Male,2024-09-08,3.49
1714,Customer_1714,Mumbai,Premium,34,Other,2024-09-09,3.38
1715,Customer_1715,Mumbai,First-time buyer,19,Male,2024-09-10,4.82
1716,Customer_1716,Hyderabad,Regular,53,Female,2024-09-11,4.39
1717,Customer_1717,Delhi,Premium,51,Male,2024-09-12,1.22
1718,Customer_1718,Hyderabad,Regular,35,Male,2024-09-13,4.59
1719,Customer_1719,Bangalore,Premium,25,Male,2024-09-14,4.07
1720,Customer_1720,Delhi,Premium,48,Other,2024-09-15,4.98
1721,Customer_1721,Delhi,Premium,55,Other,2024-09-16,1.56
1722,Customer_1722,Chennai,Regular,29,Female,2024-09-17,2.86
1723,Customer_1723,Mumbai,Premium,23,Male,2024-09-18,4.39
1724,Customer_1724,Bangalore,First-time buyer,69,Other,2024-09-19,4.92
1725,Customer_1725,Chennai,Regular,22,Female,2024-09-20,4.72
1726,Customer_1726,Mumbai,Regular,31,Male,2024-09-21,3.02
1727,Customer_1727,Chennai,Premium,39,Other,2024-09-22,1.4
1728,Customer_1728,Mumbai,Premium,66,Other,2024-09-23,4.48
1729,Customer_1729,Chennai,First-time buyer,63,Female,2024-09-24,1.91
1730,Customer_1730,Mumbai,Premium,41,Male,2024-09-25,1.73
1731,Customer_1731,Delhi,Premium,51,Female,2024-09-26,1.9
1732,Customer_1732,Mumbai,Regular,62,Other,2024-09-27,2.79
1733,Customer_1733,Chennai,Regular,43,Female,2024-09-28,2.9
1734,Customer_1734,Hyderabad,Regular,31,Male,2024-09-29,2.41
1735,Customer_1735,Chennai,First-time buyer,63,Male,2024-09-30,4.24
1736,Customer_1736,Delhi,First-time buyer,41,Male,2024-10-01,4.87
1737,Customer_1737,Chennai,Regular,35,Other,2024-10-02,1.95
1738,Customer_1738,Mumbai,First-time buyer,37,Male,2024-10-03,1.81
1739,Customer_1739,Chennai,Premium,47,Female,2024-10-04,3.59
1740,Customer_1740,Chennai,First-time buyer,41,Male,2024-10-05,2.35
1741,Customer_1741,Chennai,Regular,33,Male,2024-10-06,2.35
1742,Customer_1742,Hyderabad,Premium,68,Male,2024-10-07,1.68
1743,Customer_1743,Chennai,Premium,60,Other,2024-10-08,4.38
1744,Customer_1744,Chennai,Regular,54,Female,2024-10-09,1.1
1745,Customer_1745,Hyderabad,Regular,61,Other,2024-10-10,2.22
1746,Customer_1746,Mumbai,First-time buyer,45,Male,2024-10-11,4.85
1747,Customer_1747,Hyderabad,Premium,19,Male,2024-10-12,2.93
1748,Customer_1748,Bangalore,First-time buyer,29,Male,2024-10-13,4.6
1749,Customer_1749,Hyderabad,Premium,67,Female,2024-10-14,3.48
1750,Customer_1750,Hyderabad,Regular,41,Other,2024-10-15,3.81
1751,Customer_1751,Hyderabad,Premium,54,Other,2024-10-16,2.91
1752,Customer_1752,Bangalore,Regular,46,Female,2024-10-17,2.41
1753,Customer_1753,Hyderabad,Premium,37,Female,2024-10-18,4.09
1754,Customer_1754,Bangalore,First-time buyer,38,Male,2024-10-19,3.35
1755,Customer_1755,Bangalore,Regular,56,Female,2024-10-20,3.07
1756,Customer_1756,Mumbai,Regular,21,Male,2024-10-21,4.12
1757,Customer_1757,Bangalore,First-time buyer,66,Other,2024-10-22,4.56
1758,Customer_1758,Delhi,First-time buyer,53,Female,2024-10-23,4.3
1759,Customer_1759,Hyderabad,Regular,33,Male,2024-10-24,1.53
1760,Customer_1760,Delhi,First-time buyer,25,Female,2024-10-25,2.44
1761,Customer_1761,Hyderabad,Premium,43,Other,2024-10-26,3.71
1762,Customer_1762,Mumbai,First-time buyer,31,Female,2024-10-27,1.42
1763,Customer_1763,Delhi,Premium,19,Male,2024-10-28,2.57
1764,Customer_1764,Chennai,Regular,24,Other,2024-10-29,4.82
1765,Customer_1765,Chennai,Premium,65,Male,2024-10-30,2.06
1766,Customer_1766,Mumbai,Premium,39,Male,2024-10-31,3.24
1767,Customer_1767,Chennai,First-time buyer,38,Male,2024-11-01,3.65
1768,Customer_1768,Bangalore,Regular,61,Male,2024-11-02,2.57
1769,Customer_1769,Mumbai,First-time buyer,33,Female,2024-11-03,2.95
1770,Customer_1770,Mumbai,Premium,21,Male,2024-11-04,1.99
1771,Customer_1771,Chennai,Premium,55,Female,2024-11-05,1.8
1772,Customer_1772,Chennai,Regular,39,Other,2024-11-06,3.33
1773,Customer_1773,Mumbai,First-time buyer,20,Male,2024-11-07,2.74
1774,Customer_1774,Mumbai,First-time buyer,48,Male,2024-11-08,4.92
1775,Customer_1775,Mumbai,First-time buyer,24,Female,2024-11-09,1.2
1776,Customer_1776,Bangalore,Regular,38,Other,2024-11-10,4.51
1777,Customer_1777,Bangalore,Regular,62,Female,2024-11-11,2.3
1778,Customer_1778,Mumbai,Premium,58,Other,2024-11-12,4.29
1779,Customer_1779,Mumbai,First-time buyer,63,Male,2024-11-13,1.18
1780,Customer_1780,Mumbai,First-time buyer,36,Other,2024-11-14,2.07
1781,Customer_1781,Delhi,Regular,38,Male,2024-11-15,2.23
1782,Customer_1782,Hyderabad,Regular,19,Male,2024-11-16,3.72
1783,Customer_1783,Chennai,Regular,31,Female,2024-11-17,3.09
1784,Customer_1784,Hyderabad,First-time buyer,47,Male,2024-11-18,2.81
1785,Customer_1785,Mumbai,Premium,51,Female,2024-11-19,3.48
1786,Customer_1786,Chennai,Premium,23,Female,2024-11-20,1.3
1787,Customer_1787,Mumbai,Premium,34,Female,2024-11-21,3.96
1788,Customer_1788,Delhi,First-time buyer,28,Male,2024-11-22,1.52
1789,Customer_1789,Bangalore,First-time buyer,45,Male,2024-11-23,1.8
1790,Customer_1790,Chennai,Premium,38,Female,2024-11-24,1.55
1791,Customer_1791,Delhi,Regular,43,Male,2024-11-25,3.78
1792,Customer_1792,Chennai,Premium,44,Female,2024-11-26,1.1
1793,Customer_1793,Delhi,Regular,57,Male,2024-11-27,2.62
1794,Customer_1794,Delhi,Premium,65,Other,2024-11-28,2.79
1795,Customer_1795,Chennai,Premium,47,Female,2024-11-29,4.81
1796,Customer_1796,Hyderabad,Regular,61,Male,2024-11-30,1.01
1797,Customer_1797,Chennai,First-time buyer,27,Other,2024-12-01,2.03
1798,Customer_1798,Delhi,Premium,66,Male,2024-12-02,1.14
1799,Customer_1799,Hyderabad,Premium,59,Female,2024-12-03,4.23
1800,Customer_1800,Chennai,First-time buyer,68,Other,2024-12-04,3.78
1801,Customer_1801,Hyderabad,First-time buyer,31,Male,2024-12-05,2.83
1802,Customer_1802,Chennai,First-time buyer,30,Other,2024-12-06,4.56
1803,Customer_1803,Delhi,Regular,56,Female,2024-12-07,3.3
1804,Customer_1804,Hyderabad,Premium,35,Female,2024-12-08,3.82
1805,Customer_1805,Delhi,First-time buyer,53,Female,2024-12-09,3.61
1806,Customer_1806,Hyderabad,First-time buyer,56,Female,2024-12-10,2.82
1807,Customer_1807,Delhi,First-time buyer,62,Male,2024-12-11,4.96
1808,Customer_1808,Mumbai,Regular,27,Female,2024-12-12,4.58
1809,Customer_1809,Hyderabad,Regular,52,Other,2024-12-13,4.33
1810,Customer_1810,Hyderabad,First-time buyer,49,Other,2024-12-14,2.29
1811,Customer_1811,Chennai,First-time buyer,42,Female,2024-12-15,1.41
1812,Customer_1812,Bangalore,Premium,43,Other,2024-12-16,4.27
1813,Customer_1813,Hyderabad,Premium,51,Male,2024-12-17,3.88
1814,Customer_1814,Mumbai,Regular,57,Male,2024-12-18,2.89
1815,Customer_1815,Hyderabad,First-time buyer,51,Other,2024-12-19,1.27
1816,Customer_1816,Mumbai,Regular,58,Male,2024-12-20,4.98
1817,Customer_1817,Hyderabad,Regular,27,Other,2024-12-21,3.78
1818,Customer_1818,Hyderabad,Premium,58,Other,2024-12-22,2.42
1819,Customer_1819,Bangalore,Regular,38,Other,2024-12-23,2.77
1820,Customer_1820,Mumbai,Regular,41,Male,2024-12-24,2.15
1821,Customer_1821,Hyderabad,Regular,25,Other,2024-12-25,4.31
1822,Customer_1822,Bangalore,Regular,35,Female,2024-12-26,1.62
1823,Customer_1823,Mumbai,Premium,32,Female,2024-12-27,3.43
1824,Customer_1824,Delhi,Regular,67,Female,2024-12-28,1.84
1825,Customer_1825,Bangalore,Premium,42,Other,2024-12-29,4.37
1826,Customer_1826,Delhi,First-time buyer,18,Male,2024-12-30,3.92
1827,Customer_1827,Bangalore,Premium,51,Male,2024-12-31,1.29
1828,Customer_1828,Hyderabad,Regular,33,Female,2025-01-01,4.96
1829,Customer_1829,Delhi,First-time buyer,20,Male,2025-01-02,3.82
1830,Customer_1830,Bangalore,Regular,59,Male,2025-01-03,1.78
1831,Customer_1831,Mumbai,First-time buyer,32,Other,2025-01-04,1.49
1832,Customer_1832,Mumbai,Regular,29,Female,2025-01-05,1.12
1833,Customer_1833,Mumbai,Premium,68,Other,2025-01-06,1.14
1834,Customer_1834,Hyderabad,Regular,45,Female,2025-01-07,3.99
1835,Customer_1835,Chennai,Regular,20,Other,2025-01-08,4.55
1836,Customer_1836,Hyderabad,First-time buyer,59,Male,2025-01-09,4.47
1837,Customer_1837,Mumbai,Regular,29,Female,2025-01-10,2.37
1838,Customer_1838,Mumbai,Premium,49,Male,2025-01-11,3.57
1839,Customer_1839,Chennai,First-time buyer,59,Female,2025-01-12,2.08
1840,Customer_1840,Mumbai,First-time buyer,42,Male,2025-01-13,3.48
1841,Customer_1841,Bangalore,Premium,27,Female,2025-01-14,1.25
1842,Customer_1842,Delhi,Regular,41,Other,2025-01-15,4.51
1843,Customer_1843,Delhi,Premium,60,Male,2025-01-16,1.76
1844,Customer_1844,Bangalore,Regular,19,Male,2025-01-17,3.29
1845,Customer_1845,Hyderabad,Regular,65,Other,2025-01-18,2.0
1846,Customer_1846,Mumbai,First-time buyer,46,Male,2025-01-19,3.03
1847,Customer_1847,Mumbai,Regular,31,Other,2025-01-20,2.38
1848,Customer_1848,Delhi,First-time buyer,30,Male,2025-01-21,4.55
1849,Customer_1849,Bangalore,Premium,64,Other,2025-01-22,1.22
1850,Customer_1850,Bangalore,First-time buyer,57,Male,2025-01-23,2.93
1851,Customer_1851,Mumbai,Premium,52,Female,2025-01-24,2.01
1852,Customer_1852,Chennai,Regular,45,Other,2025-01-25,1.63
1853,Customer_1853,Hyderabad,First-time buyer,34,Female,2025-01-26,3.72
1854,Customer_1854,Mumbai,Premium,32,Other,2025-01-27,2.64
1855,Customer_1855,Chennai,First-time buyer,28,Female,2025-01-28,2.92
1856,Customer_1856,Mumbai,Regular,53,Other,2025-01-29,2.28
1857,Customer_1857,Bangalore,First-time buyer,48,Other,2025-01-30,2.05
1858,Customer_1858,Mumbai,Premium,45,Other,2025-01-31,3.47
1859,Customer_1859,Chennai,Premium,66,Female,2025-02-01,2.8
1860,Customer_1860,Chennai,Premium,20,Other,2025-02-02,1.5
1861,Customer_1861,Hyderabad,Regular,48,Other,2025-02-03,3.09
1862,Customer_1862,Chennai,First-time buyer,19,Female,2025-02-04,3.36
1863,Customer_1863,Chennai,Regular,18,Female,2025-02-05,4.07
1864,Customer_1864,Bangalore,Premium,29,Female,2025-02-06,2.04
1865,Customer_1865,Mumbai,Premium,53,Female,2025-02-07,4.25
1866,Customer_1866,Bangalore,First-time buyer,36,Other,2025-02-08,3.69
1867,Customer_1867,Hyderabad,Premium,27,Male,2025-02-09,1.85
1868,Customer_1868,Bangalore,First-time buyer,22,Male,2025-02-10,3.8
1869,Customer_1869,Delhi,Regular,68,Other,2025-02-11,1.89
1870,Customer_1870,Mumbai,Premium,20,Female,2025-02-12,4.86
1871,Customer_1871,Bangalore,Regular,64,Other,2025-02-13,2.75
1872,Customer_1872,Mumbai,First-time buyer,21,Male,2025-02-14,1.13
1873,Customer_1873,Mumbai,First-time buyer,36,Other,2025-02-15,2.65
1874,Customer_1874,Bangalore,Regular,30,Female,2025-02-16,2.16
1875,Customer_1875,Hyderabad,Premium,36,Other,2025-02-17,1.19
1876,Customer_1876,Hyderabad,Premium,46,Male,2025-02-18,1.61
1877,Customer_1877,Bangalore,Regular,19,Female,2025-02-19,3.46
1878,Customer_1878,Mumbai,First-time buyer,58,Female,2025-02-20,4.36
1879,Customer_1879,Bangalore,First-time buyer,60,Male,2025-02-21,2.62
1880,Customer_1880,Mumbai,Premium,56,Other,2025-02-22,2.61
1881,Customer_1881,Hyderabad,Regular,45,Female,2025-02-23,1.97
1882,Customer_1882,Bangalore,First-time buyer,42,Male,2025-02-24,4.21
1883,Customer_1883,Bangalore,Premium,35,Other,2025-02-25,3.0
1884,Customer_1884,Mumbai,Premium,64,Female,2025-02-26,1.3
1885,Customer_1885,Delhi,Premium,52,Male,2025-02-27,4.78
1886,Customer_1886,Delhi,First-time buyer,57,Female,2025-02-28,1.33
1887,Customer_1887,Mumbai,Regular,52,Male,2025-03-01,1.54
1888,Customer_1888,Delhi,Premium,29,Male,2025-03-02,1.18
1889,Customer_1889,Delhi,First-time buyer,23,Other,2025-03-03,3.56
1890,Customer_1890,Chennai,Regular,21,Male,2025-03-04,2.81
1891,Customer_1891,Mumbai,Premium,44,Female,2025-03-05,2.76
1892,Customer_1892,Bangalore,Regular,29,Other,2025-03-06,1.33
1893,Customer_1893,Chennai,First-time buyer,53,Male,2025-03-07,3.19
1894,Customer_1894,Bangalore,Premium,21,Other,2025-03-08,3.94
1895,Customer_1895,Delhi,Premium,56,Other,2025-03-09,4.01
1896,Customer_1896,Bangalore,Regular,50,Female,2025-03-10,2.93
1897,Customer_1897,Chennai,Regular,64,Other,2025-03-11,4.61
1898,Customer_1898,Chennai,Premium,49,Male,2025-03-12,4.65
1899,Customer_1899,Delhi,First-time buyer,42,Male,2025-03-13,3.34
1900,Customer_1900,Hyderabad,Premium,32,Female,2025-03-14,2.2
1901,Customer_1901,Delhi,Premium,55,Female,2025-03-15,2.66
1902,Customer_1902,Hyderabad,Premium,65,Male,2025-03-16,2.09
1903,Customer_1903,Bangalore,Regular,34,Female,2025-03-17,3.86
1904,Customer_1904,Delhi,Premium,48,Other,2025-03-18,2.6
1905,Customer_1905,Chennai,Premium,32,Other,2025-03-19,3.07
1906,Customer_1906,Delhi,Premium,63,Other,2025-03-20,4.2
1907,Customer_1907,Hyderabad,Premium,54,Female,2025-03-21,1.56
1908,Customer_1908,Delhi,Premium,48,Male,2025-03-22,1.13
1909,Customer_1909,Chennai,Premium,43,Female,2025-03-23,4.25
1910,Customer_1910,Delhi,Regular,50,Male,2025-03-24,2.5
1911,Customer_1911,Delhi,First-time buyer,44,Other,2025-03-25,4.62
1912,Customer_1912,Chennai,Premium,42,Other,2025-03-26,2.86
1913,Customer_1913,Mumbai,Premium,67,Other,2025-03-27,4.31
1914,Customer_1914,Chennai,First-time buyer,46,Female,2025-03-28,2.38
1915,Customer_1915,Mumbai,Regular,23,Other,2025-03-29,1.83
1916,Customer_1916,Bangalore,First-time buyer,52,Other,2025-03-30,3.16
1917,Customer_1917,Hyderabad,Premium,47,Other,2025-03-31,3.23
1918,Customer_1918,Bangalore,First-time buyer,67,Other,2025-04-01,1.5
1919,Customer_1919,Chennai,Regular,31,Female,2025-04-02,4.11
1920,Customer_1920,Chennai,First-time buyer,37,Female,2025-04-03,4.89
1921,Customer_1921,Delhi,First-time buyer,35,Other,2025-04-04,1.01
1922,Customer_1922,Bangalore,First-time buyer,31,Other,2025-04-05,1.88
